Created-At,From-User-Id,text
1/9/2023,478465816,siapa yang salah siapa yang minta maap
1/9/2023,82579436,ngapa ga ditilang    sangat humanis sekali
1/9/2023,236309833,rt    07 48 situasi arus lalu lintas di persimpangan rel kereta api stasiun grogol dari arah grogol menuju latumenten terpantaâ¦
1/9/2023,180696019,"19 48  lalinsonora
situasi arus lalu lintas di traffic light salemba jakpus menuju arah matraman terpantau padat"
1/9/2023,180696019,"19 48  lalinsonora
situasi arus lalu lintas di traffic light pejaten jaksel terpantau ramai lancar"
1/9/2023,180696019,"19 47  lalinsonora
situasi arus lalu lintas di ruas tol dalam kota km 09+200 senayan arah tomang maupun sebaliknya terpantau padat"
1/9/2023,236309833,rt    06 59 situasi arus lalu lintas di tl pasar segar cinere depok  dari arah limo menuju jakarta dan sebaliknya terpantau laâ¦
1/9/2023,73110629,"rt    12 55  infosonora

info orang hilang  
nama   winda silvia  31 tahun  membawa anaknya yg berusia 2 tahun  hilang sejak 2 jaâ¦"
1/9/2023,1032995718,kan udah ada aturan tilangnyaâ¦
1/9/2023,350265211,yg sambil maen hp juga byk pak  malah ada yg sambil video call an
1/9/2023,1.41E+18,rt    19 24 situasi arus lalu lintas di traffic light pejaten jaksel terpantau ramai lancar
1/9/2023,167288884,rt    info orang hilang
1/9/2023,3266800212,"cc kak   
kentekan daya"
1/9/2023,1.56E+18,rt    16 26 tepat pukul 16 00 pintu taman wisata ragunan jaksel ditutup untuk umum  closed
1/9/2023,1.12E+18,rt    18 11  polri dit lantas pmj melakukan peneguran kepada pengemudi mobil yang menghisap rokok saat berkendara dikarenakanâ¦
1/9/2023,138987087,rt    17 43  polri dit lantas pmj melakukan peneguran kepada pengendara sepeda motor yang menghisap rokok saat berkendara dikaâ¦
1/9/2023,121640063,19 15  rt     situasi arus lalu lintas di traffic light salemba jakpus menuju arah matraman terpantau padat   elshintanewsandtalk
1/9/2023,1657205330,orang yg menghisap rokok sambil berkendara  fix otak nya di tangki bensin
1/9/2023,7.02E+17,polisi  jakarta  dkijakarta     18 10 situasi arus lalu lintas di traffic light cengkareng jakbar menuju arah tangerang maupun arah daan mogot terpantau ramai lancar     see more
1/9/2023,1286240473,rt    info orang hilang
1/9/2023,415342450,mantull ndan  semisal orang biasa negur suruh matiin rokok boleh ndak ndan  pengen nempeleng bawaanya ada yang ngrokok pas motoran  pengalaman kena abu rokok terbang ke mata pedes raumum
1/9/2023,131808460,rt    17 43  polri dit lantas pmj melakukan peneguran kepada pengendara sepeda motor yang menghisap rokok saat berkendara dikaâ¦
1/9/2023,180696019,"18 52  lalinsonora
situasi arus lalu lintas di ruas tol dalam kota km 07+400  semanggi  terpantau ramai lancar"
1/9/2023,198081162,mesti diperbanyak nih teguran ke pengendara yg sambil ngeroko
1/9/2023,58204982,rokoknya di buang sembarangan sih pak  ga di tegur juga itu enak banget buang di jalan
1/9/2023,121369134,rt    info orang hilang
1/9/2023,50372526,kepruk wae pak
1/9/2023,1.48E+18,pelaku sudah menyerahkan diri pak
1/9/2023,30648872,"biasanya yg begini ujungënya buang puntung rokok sembarangan ke jalan 
diangganya jalan adalah asbak besar"
1/9/2023,171822015,tetep aja  puntung rokoknya dibuang sembarangan
1/9/2023,316867131,rt    17 43  polri dit lantas pmj melakukan peneguran kepada pengendara sepeda motor yang menghisap rokok saat berkendara dikaâ¦
1/9/2023,116199777,rt    18 11  polri dit lantas pmj melakukan peneguran kepada pengemudi mobil yang menghisap rokok saat berkendara dikarenakanâ¦
1/9/2023,171822015,lah buangnya tetep sembarang depan pak pol nya
1/9/2023,245190023,tindak tegas saja pak
1/9/2023,116199777,rt    17 43  polri dit lantas pmj melakukan peneguran kepada pengendara sepeda motor yang menghisap rokok saat berkendara dikaâ¦
1/9/2023,2336435876,"benci bgt saya juga pak sama orang yg ngerokok di mobil   motor 

anak saya pernah kelilipan abu rokok perih ga ilang ilang"
1/9/2023,1.57E+18,rt    18 11  polri dit lantas pmj melakukan peneguran kepada pengemudi mobil yang menghisap rokok saat berkendara dikarenakanâ¦
1/9/2023,46116474,pak pol  kan sdh ada pasal pidananya  kok ga lgs ditangkap
1/9/2023,1.39E+18,rt    18 11  polri dit lantas pmj melakukan peneguran kepada pengemudi mobil yang menghisap rokok saat berkendara dikarenakanâ¦
1/9/2023,57665601,sundut aje mukanya pak pake puntung rokoknya  emang anak syetan tuh yg ngerokok smbil naek motor
1/9/2023,1.49E+18,rt    info orang hilang
1/9/2023,2299360164,motor2 lawan arah   nyerobot lampu lalin tlg ditilang  pak  membahayakan pengendara lain
1/9/2023,916027094,lah kok dimatiin sih  ngak ada kataë mutiara  anjing bacot loh gua anak sini nih ngak osah sok negur lu  ama  bacot sok sehat lo
1/9/2023,1323760399,rt    info orang hilang
1/9/2023,121640063,rt    info terkini pukul 18 02 wib ruas toll serpong pd aren lalulintas lancar  dan untuk exit km 10 arah pamulang ciater ada antâ¦
1/9/2023,2925403554,info terkini pukul 18 02 wib ruas toll serpong pd aren lalulintas lancar  dan untuk exit km 10 arah pamulang ciater ada antrian kendaraan imbas  volume lalin di arteri cuaca cerah
1/9/2023,322379988,nah gini kan bagus
1/9/2023,64125259,lewat tiap hari kan
1/9/2023,1.58E+18,rt    17 43  polri dit lantas pmj melakukan peneguran kepada pengendara sepeda motor yang menghisap rokok saat berkendara dikaâ¦
1/9/2023,79258973,rt    info orang hilang
1/9/2023,1.39E+18,rt    17 43  polri dit lantas pmj melakukan peneguran kepada pengendara sepeda motor yang menghisap rokok saat berkendara dikaâ¦
1/9/2023,222841471,kalo saya yang negur si perokok malah lebih galak pak
1/9/2023,1.41E+18,kalau polisi yang negur  langsung kicep deh  coba kalau sesama pengendara pengguna jalan  pasti nantangin
1/9/2023,121640063,"17 41  rt     situasi arus lalu lintas di traffic light raden inten kalimalang jaktim menuju arah bekasi maupun arah cawang terpantau ramai lancar 
 elshintanewsandtalk"
1/9/2023,180696019,"17 37  lalinsonora
situasi arus lalu lintas di traffic light matraman jaktim menuju arah jatinegara terpantau ramai lancar"
1/9/2023,116199777,rt    11 24 kendaraan bis mogok di jl kramat kwitang sebelum traffic light kwitang jakpus  situasi arus lalu lintas tersendat â¦
1/9/2023,9.05E+17,rt    info orang hilang
1/9/2023,8.38E+17,rt    10 59 pantauan situasi arus lalu lintas jelang siang hari di wilayah hukum polresta bandara soekarno hatta baik akses arâ¦
1/9/2023,990940969,17 20  polri satlantas polrestro depok pengaturan   membantu penyebrangan masyarakat depan sdn pndk cina terpantau arus lalin di kedua arah ramai lancar
1/9/2023,1.21E+18,rt    info orang hilang
1/9/2023,990940969,17 05 arus lalulintas simp masjid al huda jl tole iskandar di semua arah terpantau ramai lancar
1/9/2023,121640063,rt    kamera tilang elektronik sebaiknya dipasang di stasiun kebayoran lama ini  tingkat pelanggarannya tinggi    ¦
1/9/2023,174193809,kamera tilang elektronik sebaiknya dipasang di stasiun kebayoran lama ini  tingkat pelanggarannya tinggi
1/9/2023,7.02E+17,polisi  jakarta  dkijakarta     15 38 situasi arus lalu lintas di kawasan bundaran hi jakpus terpantau ramai lancar     see more
1/9/2023,9.66E+17,"hubungi live chat yuk
 keluhan transaksi buka app dana  pilih history riwayat  pilih transaksi yg mau dilaporin  klik chat 
 akun premium  buka app dana  pilih me saya  klik alasan gagal  klik chat 
 keluhan lain"
