"Created-At";"Text";"Id"
2022-11-18;"@TMCPoldaMetro SNI itu";"1593516166374252544"
2022-11-18;"RT @TMCPoldaMetro: 14.54 Polri Sat PJR Dit Lantas PMJ pengamanan & pengaturan Kecelakaan Lalu Lintas sebuah truk terguling di Tol Sedyatmo…";"1593514864353619968"
2022-11-18;"14.54 Polri Sat PJR Dit Lantas PMJ pengamanan & pengaturan Kecelakaan Lalu Lintas sebuah truk terguling di Tol Sedyatmo KM 29 arah Jakarta, saat ini sedang proses penaganan Polri lalu lintas padat https://t.co/3HKrimC5Dk";"1593513825852338176"
2022-11-18;"Mana ini robot damkar DKI ko gak pernah kelihatan? https://t.co/xWzag4TptV";"1593511754897973248"
2022-11-18;"RT @TMCPoldaMetro: 13.32 Telah terjadi kebakaran di Pertokoan Kolong Asemka RT.03 RW.06 Kelurahan Pinangsia Tamansari Jakarta Barat,saat in…";"1593507700767305728"
2022-11-18;"RT @NapitupuluJack: @RadioElshinta
@TMCPoldaMetro
Truk terguling Tol Bandara arah JKT km ,28.500 baju kiri https://t.co/F3gk3KG84w";"1593506098602209280"
2022-11-18;"Polda Metro Jaya akan membuka layanan Samsat di hari Sabtu (19/11/2022). Hal ini disampaikan melalui akun Twitter resmi @TMCPoldametro. https://t.co/qKJEbvGZ1R";"1593505579095719936"
2022-11-18;"@RadioElshinta
@TMCPoldaMetro
Truk terguling Tol Bandara arah JKT km ,28.500 baju kiri https://t.co/F3gk3KG84w";"1593505525689638912"
2022-11-18;"RT @TMCPoldaMetro: 13.32 Telah terjadi kebakaran di Pertokoan Kolong Asemka RT.03 RW.06 Kelurahan Pinangsia Tamansari Jakarta Barat,saat in…";"1593501054196682752"
2022-11-18;"jangan sampai kayak tol jembatan tiga yang ganti girder gara2 kebakaran 
https://t.co/4bWD4vfhRb";"1593499785981755393"
2022-11-18;"Kenapa trotoar samping Graha BNI 46 Sudirman kotor banyak tanah? Ternyata ada pangkalan ojek/ojol parkir tersembunyi dibalik taman yg membuat tanah belepotan ke trotoar. Bgm ini? Ada tindakan??  @DKIJakarta @DALOPS_DISHUB @TMCPoldaMetro @Humas_DKI @SatpolPP_DKI cc @kemendagri https://t.co/aj6y1O7GNy";"1593497487171817472"
2022-11-18;"RT @TMCPoldaMetro: 13.32 Telah terjadi kebakaran di Pertokoan Kolong Asemka RT.03 RW.06 Kelurahan Pinangsia Tamansari Jakarta Barat,saat in…";"1593493880170610688"
2022-11-18;"RT @TMCPoldaMetro: 13.32 Telah terjadi kebakaran di Pertokoan Kolong Asemka RT.03 RW.06 Kelurahan Pinangsia Tamansari Jakarta Barat,saat in…";"1593492551822024705"
